ID,net_econ_value,biodiversity,net_ghg_co2e,carbon,cropland_value,forestry_value,grazing_value,grazing_methane,production_value,transition_cost,nitrate_cancer_cases,ground_noxn,noxn_in_drinking_water,surface_noxn
890.0,1.439065450766773e9,1.855198473504e6,1.091368169903062e9,3.24753422728054e8,1.181999642539236e9,2.57224726138983e8,1.27673509565323e8,4.969719004990128e9,1.566897878243542e9,1.27832427476769e8,5014.619395,1.5761307273704004e7,9.939386151021e6,6.812433081200001e6
891.0,1.3769622652994988e9,1.877642311955e6,1.1936050487190013e9,3.5007797777093506e8,1.059772959591465e9,2.9300445623603404e8,1.1558968946873601e8,4.500710155388019e9,1.468367105296235e9,9.140483999673599e7,5009.914884,1.5609919172546003e7,9.803677064342001e6,6.684677430973001e6
892.0,1.4424397035008578e9,1.8377220450310002e6,1.0956654675293117e9,3.2672366376078e8,1.1800076717166002e9,2.56527265210855e8,1.3141607832092501e8,5.116064979677414e9,1.5679510152483802e9,1.25511311747522e8,5014.265789,1.5789346517428003e7,9.954450059113e6,6.820415089947e6
893.0,7.565881076526921e8,1.9544934995509998e6,1.632534973040292e9,4.66573980462408e8,3.41730043615671e8,3.79833261902478e8,1.0038453674394299e8,3.911814432760192e9,8.219478422620921e8,6.5359734609400004e7,4974.936264,1.4997191495287001e7,9.193316913746e6,6.074953234022001e6
894.0,1.375516489591316e9,1.895639449795e6,1.1463951762517464e9,3.35635250802665e8,1.088429311093022e9,2.8261805585121703e8,1.08256976659112e8,4.2133705012345924e9,1.4793043436033509e9,1.03787854012035e8,5012.4676500000005,1.5615577867911e7,9.820928298243001e6,6.708498887134001e6
895.0,8.27956895234714e8,1.966618099962e6,1.5798657817384667e9,4.49751319301453e8,4.46429889468519e8,3.6802044158236396e8,8.886422236490801e7,3.461119451676375e9,9.03314553415791e8,7.5357658181077e7,4978.910244999999,1.5054002284915e7,9.262862163396e6,6.151279453652e6
896.0,1.421308360188944e9,1.870225004185e6,1.1140977701830287e9,3.29317881458805e8,1.1539692694904742e9,2.6669187056898898e8,1.19993813438968e8,4.670056424962804e9,1.540654953498431e9,1.1934659330948702e8,5013.142263000001,1.5717869730287e7,9.901613737357e6,6.777661570658e6
897.0,1.435304584323342e9,1.856935652953e6,1.100227415784004e9,3.26948280552217e8,1.172634258807121e9,2.6039728901343197e8,1.26632863386237e8,4.9291473120395775e9,1.55966441120679e9,1.24359826883448e8,5014.220509000001,1.5749141023827001e7,9.928837488489e6,6.802655969689e6
898.0,1.418594520277528e9,1.8618384256260002e6,1.1351477019229164e9,3.35691851267382e8,1.133592895901368e9,2.7308032957198495e8,1.2293148080271001e8,4.786120969540869e9,1.529604706276063e9,1.11010185998535e8,5012.754168000001,1.5699846020804001e7,9.885391463305e6,6.762171821092e6
899.0,1.4711955900434241e9,1.8197707221920001e6,9.699115814176605e8,2.97746187799825e8,1.257178970343011e9,2.1543595231740397e8,1.5657268360816097e8,6.091222025751564e9,1.629187606268576e9,1.57992016225152e8,5018.390204000001,1.5898395587627001e7,1.0056632813321002e7,6.919479087632999e6
900.0,1.390383995855854e9,1.8778722154140002e6,1.1722892775961428e9,3.44211965770237e8,1.0867038834259229e9,2.86876458834818e8,1.1536143982353199e8,4.491063178069639e9,1.4889417820842729e9,9.8557786228419e7,5010.868004,1.5636465959338002e7,9.828317166176e6,6.708405992567001e6
901.0,3.907601596733979e8,2.0158245441299998e6,1.6532995986915545e9,4.65352237252057e8,4.56219687561677e8,3.3864086670692897e8,6.8239118953551e7,2.6495968949660397e9,8.63099673222157e8,4.72339513548759e8,4975.8128799999995,1.5055285725287002e7,9.252397193682e6,6.134943612433e6
902.0,1.4563299944911962e9,1.8326379638440001e6,1.0558137140164058e9,3.1730066349465597e8,1.2163153797628732e9,2.41966282374319e8,1.38243931452778e8,5.381102606533311e9,1.59652559358997e9,1.40195599098774e8,5015.116725,1.5836723767011002e7,9.997315181259e6,6.86126725478e6
903.0,1.0048469855783521e9,1.9486355542310001e6,1.4821821895970438e9,4.24371707160231e8,6.033948043475231e8,3.55350742232215e8,9.4792802527886e7,3.6923701661901603e9,1.053538349107624e9,4.8691363529272005e7,4987.123979,1.5146095139189001e7,9.38002482852e6,6.281836397341e6
904.0,1.435595563221675e9,1.8598151989530001e6,1.09362603692433e9,3.24894161300495e8,1.178695097066764e9,2.5858197927307597e8,1.25453758524984e8,4.882627725540909e9,1.562730834864824e9,1.27135271643149e8,5014.573761000001,1.5753359982318003e7,9.933574539295e6,6.807862883242e6
905.0,8.855919858865571e8,1.957270091155e6,1.5602853835846567e9,4.45530069167565e8,4.7297757243789595e8,3.67660466352727e8,9.4107883816345e7,3.6662435014874096e9,9.347459226069679e8,4.9153936720411e7,4980.340966000001,1.5072497345837e7,9.286988598644e6,6.17837757367e6
906.0,1.0863377461423671e9,1.9268861431340002e6,1.4463466648838596e9,4.1641375901888204e8,6.801941902013611e8,3.45392331383273e8,1.03315486418474e8,4.0251892426020474e9,1.128902008003108e9,4.2564261860741004e7,4990.833203,1.5234920947117003e7,9.457513453243e6,6.353117637111001e6
907.0,-9.982057441882156e9,2.3315623746710005e6,3.684359104957406e9,1.004846550390954e9,1.51693889375e7,122869.225555,98995.63272299999,3.912323804588e6,1.5391253795778e7,9.997448695677935e9,4944.0036900000005,1.4842092798224e7,8.960477341192e6,5.802423754201e6
908.0,1.3489711700744982e9,1.8943602466980002e6,1.216110886689426e9,3.54755312364838e8,1.0182494922682841e9,3.02704374424333e8,1.0870227243342301e8,4.232929599082335e9,1.42965613912604e9,8.068496905154201e7,5008.2802329999995,1.5540869980916005e7,9.749379120834e6,6.638338560294001e6
909.0,-8.976151554715097e7,2.0275766365210002e6,1.889092435203514e9,5.2997986805941904e8,1.8210893250514102e8,3.68093937266328e8,6.963855081833899e7,2.708354050717773e9,6.19841420589808e8,7.09602936136959e8,4959.960643000001,1.4878915143904e7,9.043282327883e6,5.908476438529e6
910.0,9.839499789253051e8,1.9434997153659998e6,1.5090861556613636e9,4.32503922182208e8,5.693722034123241e8,3.57790844308832e8,9.8513778598278e7,3.838077950336609e9,1.0256768263194342e9,4.1726847394129e7,4987.3140539999995,1.513999157718e7,9.36420992326e6,6.260618623456e6
911.0,1.392046556848729e9,1.8795375460510002e6,1.1669183060155687e9,3.42625292768068e8,1.0915640686068301e9,2.85445450922064e8,1.1478736401676e8,4.468721706700684e9,1.4917968835456538e9,9.9750326696925e7,5011.032897,1.5639617226356002e7,9.831642339777e6,6.711910347332001e6
912.0,1.407318726541151e9,1.880810623193e6,1.117201215550444e9,3.2907835455375004e8,1.137448515377706e9,2.70671978895076e8,1.1490182688476901e8,4.470970890665306e9,1.523022321157551e9,1.157035946164e8,5013.191473000001,1.5689836235953003e7,9.881430885466e6,6.761760625855e6
913.0,1.442009180589425e9,1.859633069755e6,1.0533206431410875e9,3.1439117772184896e8,1.209542351390457e9,2.4561234637228596e8,1.2779250506873402e8,4.972350425284609e9,1.582947202831477e9,1.40938022242052e8,5015.9583489999995,1.5796672935896004e7,9.972998462823e6,6.845443416089e6
914.0,-1.0018139776959461e10,2.332931469311e6,3.6848116980465717e9,1.004949912977602e9,0.0,22323.068359,5852.070922999999,232476.898437,28175.139282,1.0018167952098742e10,4943.973846,1.4821282515814003e7,8.949743039892e6,5.797119462149e6
915.0,1.4599736884878387e9,1.821294812317e6,1.0449159497829307e9,3.14982640385059e8,1.22408327480273e9,2.37419865507824e8,1.41329356853453e8,5.501019914780941e9,1.602832497164007e9,1.4285880867616802e8,5015.619671,1.5865164895913001e7,1.0016898735701e7,6.876115036711e6
916.0,1.208499072528221e9,1.931725025174e6,1.318736236404593e9,3.80403782487867e8,8.401201050371491e8,3.2992331908196104e8,9.768010723595999e7,3.803881635879301e9,1.26772353135507e9,5.9224458826849e7,5000.830865,1.5326163460027002e7,9.569851616667e6,6.476987451173001e6
917.0,1.444580860426179e9,1.857505447815e6,1.0454268697782451e9,3.12591733958984e8,1.216107658146743e9,2.42838524001238e8,1.29464310984759e8,5.037141070234806e9,1.58841049313274e9,1.43829632706561e8,5015.812973,1.5805119404432002e7,9.98020872605e6,6.852130124738999e6
918.0,-9.739165050513012e9,2.321375063918e6,3.6666996905764885e9,1.0005647981120402e9,2.6623242333695e7,1.0033586661725e7,2.561910907147e6,1.01895125049581e8,3.9218739902567e7,9.778383790415577e9,4944.112314,1.4846908193278e7,8.964347724381998e6,5.805755893557e6
919.0,1.420749492298359e9,1.8716992212430001e6,1.11055371923869e9,3.28199195241306e8,1.155533445153681e9,2.66043252792959e8,1.19284380188151e8,4.642166498971593e9,1.5408610781347911e9,1.2011158583643201e8,5013.606961000001,1.5717367177659003e7,9.902867342126e6,6.779869946702e6
920.0,1.454720705396862e9,1.84591891408e6,1.0364129296345403e9,3.116236397738e8,1.226366040397016e9,2.38253884407073e8,1.36451884840749e8,5.310354143469645e9,1.6010718096448379e9,1.46351104247976e8,5016.239737000001,1.5828360409771003e7,9.998099105584001e6,6.867063995391001e6
921.0,1.4778996026803331e9,1.791260098957e6,8.880335438832757e8,2.79926745822886e8,1.2710531716013181e9,1.93346519445183e8,1.7788056790873e8,6.918226206698648e9,1.642280258955231e9,1.64380656274898e8,5019.262953,1.5945253168223003e7,1.0098259049545001e7,6.958258686447e6
922.0,1.309142025099822e9,1.9014100337529997e6,1.2602349610766993e9,3.66450725989293e8,9.571304940380691e8,3.1304663714904803e8,1.07089819575819e8,4.1708850442020764e9,1.377266950762936e9,6.812492566311401e7,5006.262944,1.5473491421542002e7,9.691197876215e6,6.584507843679001e6
923.0,-1.0019810869605604e10,2.3329785871739998e6,3.6848061176578407e9,1.00494712312534e9,0.0,2641.52124,6.031223,23.420311,2647.552463,1.0019813517158068e10,4943.973846,1.4821282515814003e7,8.949743038794e6,5.797119460623e6
924.0,7.997824402987661e8,1.9694630329280002e6,1.5924891154316416e9,4.5300421075356996e8,4.2385267177497596e8,3.69724942837705e8,8.7975411880833e7,3.4263161999057426e9,8.81553026493514e8,8.1770586194748e7,4978.165265,1.5043592774076002e7,9.246709266042e6,6.132012002873001e6
925.0,1.4462571022047e9,1.855458819019e6,1.0503112387924757e9,3.14149277773315e8,1.214926272672441e9,2.43584862044718e8,1.3051500749570799e8,5.078472318817304e9,1.589026142212867e9,1.42769040008167e8,5015.787889,1.5806557086770002e7,9.979934934223e6,6.85091253964e6
926.0,9.80283336022991e8,1.954206001105e6,1.488682791083663e9,4.2557510630023503e8,5.95001196868333e8,3.54440185330391e8,9.2114392685357e7,3.587963267526588e9,1.041555774884081e9,6.1272438861090004e7,4985.519399000001,1.5138498850013e7,9.370791317327999e6,6.271806049906e6
927.0,6.19329674042062e8,1.9837494008669998e6,1.6691323102925293e9,4.7330363782273304e8,3.01624869986554e8,3.7577105573748195e8,8.5158768641085e7,3.315718086207917e9,7.62554694365121e8,1.43225020323059e8,4967.9574250000005,1.4965109828486001e7,9.147663232753e6,6.02218266258e6
928.0,1.446327172356664e9,1.845087931329e6,1.081547351927518e9,3.23030758157199e8,1.192818764385e9,2.5257019891945598e8,1.32163963723312e8,5.144938065777262e9,1.577552927027768e9,1.3122575467110401e8,5014.586647,1.5788163828837004e7,9.958884598916002e6,6.828015117667001e6
929.0,1.41289695792294e9,1.875300875037e6,1.124681368367987e9,3.31534152181851e8,1.138685833490073e9,2.7190738710997397e8,1.16838703786035e8,4.547192814940001e9,1.527431924386082e9,1.1453496646314201e8,5013.051879000001,1.5695971457599003e7,9.884240063767001e6,6.762696634655e6
930.0,1.4379856402938418e9,1.840360566301e6,1.1055261952350087e9,3.2907182628031003e8,1.170364925576401e9,2.6044843900470698e8,1.2980597649932e8,5.053525056306398e9,1.5606193410804281e9,1.2263370078658602e8,5014.505999,1.5772435072180003e7,9.941412022283e6,6.809363842504e6
931.0,1.434478526106379e9,1.8609449462370002e6,1.094817921962999e9,3.25135291082719e8,1.177508061962821e9,2.5872041672131902e8,1.2505394267000301e8,4.867240600348524e9,1.5612824213541431e9,1.26803895247764e8,5014.601455,1.5751631438841002e7,9.932375550777001e6,6.806941686174001e6
932.0,1.416760328285136e9,1.865553860282e6,1.135244143191011e9,3.35373375918985e8,1.132752818500978e9,2.7341857052341294e8,1.21324150612551e8,4.722911758930028e9,1.527495539636942e9,1.10735211351806e8,5012.624707000001,1.5695423447808001e7,9.882618074765e6,6.760317646674e6
933.0,1.371058091361588e9,1.8972764769490003e6,1.1517148973414433e9,3.3695894437154305e8,1.0794261477986789e9,2.85209926797587e8,1.07651519600112e8,4.190061601044048e9,1.4722875941963778e9,1.0122950283478999e8,5011.633541000001,1.5602666189848e7,9.810424815391e6,6.6992908119520005e6
934.0,9.512416369999641e8,1.9235739559950002e6,1.5402994621625059e9,4.42580756144042e8,5.19168674045521e8,3.62456617497185e8,1.05835584965398e8,4.1248321849490714e9,9.87460876508104e8,3.621923950814e7,4984.659835,1.5152285682137001e7,9.348571970799001e6,6.230014730104e6
935.0,1.421331775154006e9,1.871660485485e6,1.1083910446540291e9,3.27654992302586e8,1.157806414891718e9,2.65176867126462e8,1.19501503773038e8,4.650529689439306e9,1.5424847857912178e9,1.2115301063721201e8,5013.633081,1.5719881308821002e7,9.905186261697e6,6.782184531707001e6
936.0,1.4595556995944262e9,1.837420257506e6,1.0332840384264979e9,3.11764726644056e8,1.2302566632399101e9,2.3510793547547996e8,1.4113356768267602e8,5.492664630085371e9,1.606498166398066e9,1.4694246680364e8,5016.526674000001,1.5843857008564003e7,1.0007998182318e7,6.873917068529e6
937.0,1.3672024580077329e9,1.893052078257e6,1.1860838463859384e9,3.4650456981254995e8,1.053968359855198e9,2.95055828454401e8,1.08437539850869e8,4.221645479670574e9,1.4574617281604679e9,9.0259270152735e7,5009.934423000001,1.5582579990138002e7,9.786537110792e6,6.673208650396001e6
938.0,1.441279753780733e9,1.837396766557e6,1.0984896240295997e9,3.2742938233304596e8,1.176905750093064e9,2.57772517614877e8,1.3110464191064702e8,5.10423889291179e9,1.565782909618588e9,1.24503155837855e8,5014.257148000001,1.5786789523196004e7,9.951682978181e6,6.817534342549e6
939.0,1.470711860739326e9,1.816231856456e6,9.840804514801884e8,3.01001555235305e8,1.254343650337455e9,2.1885212445872998e8,1.53671287594319e8,5.979595885796497e9,1.6268670623905041e9,1.56155201651178e8,5018.389723000001,1.5901724227513e7,1.0056547570604e7,6.917537739622e6
940.0,1.4659638476207721e9,1.8319440730440002e6,9.791237988840199e8,2.98878881217041e8,1.250729402038894e9,2.2162796374581197e8,1.50063507245542e8,5.838271612256523e9,1.622420873030248e9,1.5645702540947598e8,5017.564709,1.5870674383011e7,1.0037394926196001e7,6.9048069530380005e6
941.0,1.409068741104444e9,1.8772339503859999e6,1.1301250667106764e9,3.32801907302976e8,1.130851180778479e9,2.74268490234715e8,1.15817134502147e8,4.507429670011778e9,1.5209368055153408e9,1.1186806441089702e8,5012.891492000001,1.5682182478169004e7,9.874396781306e6,6.754941590047e6
942.0,1.4553834020860732e9,1.840835097953e6,1.0508113925201461e9,3.15773011286625e8,1.217825100497616e9,2.4166750167525297e8,1.37480362136947e8,5.351149109873945e9,1.596972964309816e9,1.41589562223743e8,5015.362453000001,1.5822979975945003e7,9.991389846552e6,6.859561190005001e6
943.0,1.4258078035318818e9,1.852467592203e6,1.1269699007165778e9,3.34068789533828e8,1.145067159930844e9,2.6917983834195995e8,1.25793668088972e8,4.897449712039581e9,1.5400406663617759e9,1.14232862829894e8,5013.329815,1.5727448332930002e7,9.905445216591e6,6.778143889792001e6
944.0,1.4661273196565752e9,1.819636452025e6,1.0158531872047565e9,3.0822838507969403e8,1.241628166997905e9,2.2797664188316497e8,1.46876618897538e8,5.715877904372738e9,1.6164814277786078e9,1.50354108122033e8,5017.373716,1.5885349899382003e7,1.0039287480633e7,6.89973317442e6
945.0,1.253107261140586e9,1.919069417343e6,1.2978674113981988e9,3.75616933126577e8,8.87832931224526e8,3.23607049308058e8,1.01924454771175e8,3.969733836629176e9,1.313364435303759e9,6.0257174163173005e7,5003.241312,1.5386502950679002e7,9.618935619048e6,6.520025553293001e6
946.0,1.421530501664433e9,1.8694053925160002e6,1.1158632669539516e9,3.29894794022354e8,1.153075546226313e9,2.6676504287774798e8,1.20445865364108e8,4.687548889733974e9,1.5402864544681687e9,1.18755952803736e8,5013.23712,1.5717479583624002e7,9.901593218174001e6,6.77781436365e6
947.0,1.467580355181614e9,1.823027257708e6,1.0028572354683435e9,3.05103113609375e8,1.246228371725779e9,2.25000059213038e8,1.4886482324251503e8,5.792709054968247e9,1.6200932541813319e9,1.52512898999718e8,5017.427828,1.5884713582598e7,1.0041570980524e7,6.903665604486e6
948.0,1.435843729260346e9,1.863995473121e6,1.0725390548777685e9,3.18910455633441e8,1.193870244869275e9,2.52296371536452e8,1.2438396840622701e8,4.83996412224242e9,1.5705505848119538e9,1.3470685555160803e8,5014.853316000001,1.5771297111561004e7,9.95057978723e6,6.824569367817e6
949.0,1.4223965545391939e9,1.873337603109e6,1.0888832142500572e9,3.22174895063884e8,1.173761357684437e9,2.5917457504543898e8,1.18766593771543e8,4.621236715875865e9,1.551702526501419e9,1.29305971962225e8,5014.460802,1.5737746813013002e7,9.924222521683e6,6.801938439817e6
950.0,6.167552048394301e8,1.964621793024e6,1.6848136606612287e9,4.80333496688167e8,2.5872200131840202e8,3.85397081379085e8,9.8022038198699e7,3.820458026435852e9,7.421411208961861e8,1.2538591605675599e8,4967.2208200000005,1.4935771130451e7,9.118260357092e6,5.99267105408e6
951.0,1.4178880024005742e9,1.8755110452400004e6,1.100687529493685e9,3.250789027866e8,1.161657418035634e9,2.63585096592344e8,1.1728273927022201e8,4.5634223695257435e9,1.5425252538982e9,1.24637251497626e8,5013.597627,1.5722286357647002e7,9.909430152983e6,6.787475056918001e6
952.0,1.466813549561254e9,1.827457347394e6,1.0002889731979803e9,3.0439145364886403e8,1.246268188178845e9,2.2486587815618896e8,1.48807946269884e8,5.790651175726053e9,1.619942012604918e9,1.53128463043664e8,5017.4256,1.5877393405523002e7,1.0037261382678e7,6.90098971755e6
953.0,1.429250839286155e9,1.865519409046e6,1.100995895474684e9,3.2633186632671905e8,1.1692534980031662e9,2.61395677460771e8,1.2277281972708699e8,4.777714052830946e9,1.5534219951910238e9,1.2417115590486899e8,5014.042885000001,1.5740020934421003e7,9.922163953079e6,6.797533595519001e6
954.0,1.0407311087145701e8,2.0029123924679998e6,1.841985920876111e9,5.20144216806022e8,1.8711503766981602e8,3.7679559443046093e8,8.3728430700955e7,3.260477037298476e9,6.476390628012321e8,5.43565951929775e8,4961.095651,1.4886482115867e7,9.052471182811998e6,5.918381602917e6
955.0,1.4777532133420281e9,1.7880842794479998e6,8.965218965003049e8,2.8193626876894903e8,1.2698454316671143e9,1.95184428793814e8,1.76433280384512e8,6.862221115958734e9,1.6414631408454401e9,1.63709927503412e8,5019.1003470000005,1.5950732842602e7,1.0100332157140002e7,6.958482893192e6
956.0,9.41793305074773e8,1.9545347273360002e6,1.5221638995419297e9,4.34961475607043e8,5.43055070274401e8,3.59851444214096e8,9.3314155385387e7,3.6347422175280533e9,9.96220669873884e8,5.442736479911101e7,4984.781376999999,1.5107798416614002e7,9.334887766098998e6,6.232934626464e6
957.0,1.4697797889083219e9,1.8193046646429999e6,9.889386279539852e8,3.01989609735919e8,1.2519967482935119e9,2.2084135207835698e8,1.5208892674613202e8,5.917830387219225e9,1.624927027118001e9,1.55147238209679e8,5018.2617740000005,1.5893908282250002e7,1.0050756947377e7,6.912836452942e6
